Date,Extent,Year, Month, Day,     Extent_,    Missing, Source Data,hemisphere
7/9/79,10.793,1979,7,9,10.793,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790709_n07_v1.1_n.bin'],north
7/11/79,10.662,1979,7,11,10.662,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790711_n07_v1.1_n.bin'],north
7/13/79,10.503,1979,7,13,10.503,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790713_n07_v1.1_n.bin'],north
7/15/79,10.401,1979,7,15,10.401,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790715_n07_v1.1_n.bin'],north
7/17/79,10.256,1979,7,17,10.256,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790717_n07_v1.1_n.bin'],north
7/19/79,9.927,1979,7,19,9.927,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790719_n07_v1.1_n.bin'],north
7/21/79,9.919,1979,7,21,9.919,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790721_n07_v1.1_n.bin'],north
7/23/79,9.668,1979,7,23,9.668,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790723_n07_v1.1_n.bin'],north
7/25/79,9.614,1979,7,25,9.614,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790725_n07_v1.1_n.bin'],north
7/27/79,9.556,1979,7,27,9.556,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790727_n07_v1.1_n.bin'],north
7/29/79,9.342,1979,7,29,9.342,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790729_n07_v1.1_n.bin'],north
7/31/79,9.223,1979,7,31,9.223,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790731_n07_v1.1_n.bin'],north
8/2/79,9,1979,8,2,9,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790802_n07_v1.1_n.bin'],north
8/4/79,8.859,1979,8,4,8.859,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790804_n07_v1.1_n.bin'],north
8/6/79,8.744,1979,8,6,8.744,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790806_n07_v1.1_n.bin'],north
8/8/79,8.61,1979,8,8,8.61,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790808_n07_v1.1_n.bin'],north
8/10/79,8.328,1979,8,10,8.328,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790810_n07_v1.1_n.bin'],north
8/12/79,8.284,1979,8,12,8.284,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790812_n07_v1.1_n.bin'],north
8/14/79,8.138,1979,8,14,8.138,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790814_n07_v1.1_n.bin'],north
8/16/79,7.971,1979,8,16,7.971,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790816_n07_v1.1_n.bin'],north
8/18/79,7.811,1979,8,18,7.811,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790818_n07_v1.1_n.bin'],north
8/20/79,7.659,1979,8,20,7.659,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790820_n07_v1.1_n.bin'],north
8/22/79,7.566,1979,8,22,7.566,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790822_n07_v1.1_n.bin'],north
8/24/79,7.577,1979,8,24,7.577,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790824_n07_v1.1_n.bin'],north
8/26/79,7.421,1979,8,26,7.421,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790826_n07_v1.1_n.bin'],north
8/28/79,7.364,1979,8,28,7.364,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790828_n07_v1.1_n.bin'],north
8/30/79,7.284,1979,8,30,7.284,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790830_n07_v1.1_n.bin'],north
9/1/79,7.228,1979,9,1,7.228,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790901_n07_v1.1_n.bin'],north
9/3/79,7.147,1979,9,3,7.147,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790903_n07_v1.1_n.bin'],north
9/5/79,7.037,1979,9,5,7.037,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790905_n07_v1.1_n.bin'],north
9/7/79,7.075,1979,9,7,7.075,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790907_n07_v1.1_n.bin'],north
9/9/79,7.092,1979,9,9,7.092,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790909_n07_v1.1_n.bin'],north
9/11/79,6.981,1979,9,11,6.981,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790911_n07_v1.1_n.bin'],north
9/13/79,7.003,1979,9,13,7.003,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790913_n07_v1.1_n.bin'],north
9/15/79,7.007,1979,9,15,7.007,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790915_n07_v1.1_n.bin'],north
9/17/79,7.001,1979,9,17,7.001,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790917_n07_v1.1_n.bin'],north
9/19/79,6.91,1979,9,19,6.91,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790919_n07_v1.1_n.bin'],north
9/21/79,6.895,1979,9,21,6.895,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790921_n07_v1.1_n.bin'],north
9/23/79,7.033,1979,9,23,7.033,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790923_n07_v1.1_n.bin'],north
9/25/79,7.058,1979,9,25,7.058,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790925_n07_v1.1_n.bin'],north
9/27/79,7.127,1979,9,27,7.127,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790927_n07_v1.1_n.bin'],north
9/29/79,7.173,1979,9,29,7.173,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19790929_n07_v1.1_n.bin'],north
10/1/79,7.404,1979,10,1,7.404,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791001_n07_v1.1_n.bin'],north
10/3/79,7.534,1979,10,3,7.534,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791003_n07_v1.1_n.bin'],north
10/5/79,7.813,1979,10,5,7.813,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791005_n07_v1.1_n.bin'],north
10/7/79,7.878,1979,10,7,7.878,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791007_n07_v1.1_n.bin'],north
10/9/79,8.115,1979,10,9,8.115,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791009_n07_v1.1_n.bin'],north
10/11/79,8.136,1979,10,11,8.136,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791011_n07_v1.1_n.bin'],north
10/13/79,8.338,1979,10,13,8.338,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791013_n07_v1.1_n.bin'],north
10/15/79,8.57,1979,10,15,8.57,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791015_n07_v1.1_n.bin'],north
10/17/79,8.938,1979,10,17,8.938,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791017_n07_v1.1_n.bin'],north
10/19/79,9.19,1979,10,19,9.19,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791019_n07_v1.1_n.bin'],north
10/21/79,9.295,1979,10,21,9.295,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791021_n07_v1.1_n.bin'],north
10/23/79,9.466,1979,10,23,9.466,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791023_n07_v1.1_n.bin'],north
10/25/79,9.7,1979,10,25,9.7,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791025_n07_v1.1_n.bin'],north
10/27/79,9.869,1979,10,27,9.869,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791027_n07_v1.1_n.bin'],north
10/29/79,9.797,1979,10,29,9.797,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791029_n07_v1.1_n.bin'],north
10/31/79,9.924,1979,10,31,9.924,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791031_n07_v1.1_n.bin'],north
11/2/79,10.144,1979,11,2,10.144,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791102_n07_v1.1_n.bin'],north
11/4/79,10.159,1979,11,4,10.159,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791104_n07_v1.1_n.bin'],north
11/6/79,10.267,1979,11,6,10.267,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791106_n07_v1.1_n.bin'],north
11/8/79,10.27,1979,11,8,10.27,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791108_n07_v1.1_n.bin'],north
11/10/79,10.497,1979,11,10,10.497,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791110_n07_v1.1_n.bin'],north
11/12/79,10.61,1979,11,12,10.61,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791112_n07_v1.1_n.bin'],north
11/14/79,10.8,1979,11,14,10.8,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791114_n07_v1.1_n.bin'],north
11/16/79,10.92,1979,11,16,10.92,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791116_n07_v1.1_n.bin'],north
11/18/79,11.01,1979,11,18,11.01,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791118_n07_v1.1_n.bin'],north
11/20/79,11.157,1979,11,20,11.157,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791120_n07_v1.1_n.bin'],north
11/22/79,11.352,1979,11,22,11.352,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791122_n07_v1.1_n.bin'],north
11/24/79,11.419,1979,11,24,11.419,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791124_n07_v1.1_n.bin'],north
11/26/79,11.581,1979,11,26,11.581,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791126_n07_v1.1_n.bin'],north
11/28/79,11.884,1979,11,28,11.884,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791128_n07_v1.1_n.bin'],north
11/30/79,12.076,1979,11,30,12.076,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791130_n07_v1.1_n.bin'],north
12/2/79,12.39,1979,12,2,12.39,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791202_n07_v1.1_n.bin'],north
12/4/79,12.462,1979,12,4,12.462,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791204_n07_v1.1_n.bin'],north
12/6/79,12.781,1979,12,6,12.781,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791206_n07_v1.1_n.bin'],north
12/8/79,12.991,1979,12,8,12.991,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791208_n07_v1.1_n.bin'],north
12/10/79,13.101,1979,12,10,13.101,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791210_n07_v1.1_n.bin'],north
12/12/79,13.292,1979,12,12,13.292,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791212_n07_v1.1_n.bin'],north
12/14/79,13.268,1979,12,14,13.268,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791214_n07_v1.1_n.bin'],north
12/16/79,13.322,1979,12,16,13.322,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791216_n07_v1.1_n.bin'],north
12/18/79,13.377,1979,12,18,13.377,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791218_n07_v1.1_n.bin'],north
12/20/79,13.541,1979,12,20,13.541,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791220_n07_v1.1_n.bin'],north
12/22/79,13.619,1979,12,22,13.619,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791222_n07_v1.1_n.bin'],north
12/24/79,13.773,1979,12,24,13.773,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791224_n07_v1.1_n.bin'],north
12/26/79,13.934,1979,12,26,13.934,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791226_n07_v1.1_n.bin'],north
12/28/79,14.101,1979,12,28,14.101,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791228_n07_v1.1_n.bin'],north
12/30/79,14.092,1979,12,30,14.092,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1979/nt_19791230_n07_v1.1_n.bin'],north
1/1/80,14.2,1980,1,1,14.2,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800101_n07_v1.1_n.bin'],north
1/3/80,14.302,1980,1,3,14.302,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800103_n07_v1.1_n.bin'],north
1/5/80,14.414,1980,1,5,14.414,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800105_n07_v1.1_n.bin'],north
1/7/80,14.518,1980,1,7,14.518,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800107_n07_v1.1_n.bin'],north
1/9/80,14.594,1980,1,9,14.594,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800109_n07_v1.1_n.bin'],north
1/11/80,14.665,1980,1,11,14.665,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800111_n07_v1.1_n.bin'],north
1/13/80,14.771,1980,1,13,14.771,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800113_n07_v1.1_n.bin'],north
1/15/80,14.831,1980,1,15,14.831,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800115_n07_v1.1_n.bin'],north
1/17/80,14.957,1980,1,17,14.957,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800117_n07_v1.1_n.bin'],north
1/19/80,15.12,1980,1,19,15.12,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800119_n07_v1.1_n.bin'],north
1/21/80,15.141,1980,1,21,15.141,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800121_n07_v1.1_n.bin'],north
1/23/80,15.195,1980,1,23,15.195,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800123_n07_v1.1_n.bin'],north
1/25/80,15.209,1980,1,25,15.209,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800125_n07_v1.1_n.bin'],north
1/27/80,15.124,1980,1,27,15.124,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800127_n07_v1.1_n.bin'],north
1/29/80,15.258,1980,1,29,15.258,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800129_n07_v1.1_n.bin'],north
1/31/80,15.491,1980,1,31,15.491,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800131_n07_v1.1_n.bin'],north
2/2/80,15.401,1980,2,2,15.401,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800202_n07_v1.1_n.bin'],north
2/4/80,15.639,1980,2,4,15.639,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800204_n07_v1.1_n.bin'],north
2/6/80,15.76,1980,2,6,15.76,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800206_n07_v1.1_n.bin'],north
2/8/80,15.888,1980,2,8,15.888,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800208_n07_v1.1_n.bin'],north
2/10/80,15.895,1980,2,10,15.895,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800210_n07_v1.1_n.bin'],north
2/12/80,15.97,1980,2,12,15.97,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800212_n07_v1.1_n.bin'],north
2/14/80,16.017,1980,2,14,16.017,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800214_n07_v1.1_n.bin'],north
2/16/80,16.095,1980,2,16,16.095,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800216_n07_v1.1_n.bin'],north
2/18/80,16.095,1980,2,18,16.095,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800218_n07_v1.1_n.bin'],north
2/20/80,16.17,1980,2,20,16.17,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800220_n07_v1.1_n.bin'],north
2/22/80,16.066,1980,2,22,16.066,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800222_n07_v1.1_n.bin'],north
2/24/80,16.087,1980,2,24,16.087,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800224_n07_v1.1_n.bin'],north
2/26/80,16.069,1980,2,26,16.069,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800226_n07_v1.1_n.bin'],north
2/28/80,16.22,1980,2,28,16.22,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800228_n07_v1.1_n.bin'],north
3/1/80,16.157,1980,3,1,16.157,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800301_n07_v1.1_n.bin'],north
3/3/80,16.248,1980,3,3,16.248,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800303_n07_v1.1_n.bin'],north
3/5/80,16.302,1980,3,5,16.302,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800305_n07_v1.1_n.bin'],north
3/7/80,16.289,1980,3,7,16.289,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800307_n07_v1.1_n.bin'],north
3/9/80,16.168,1980,3,9,16.168,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800309_n07_v1.1_n.bin'],north
3/11/80,16.04,1980,3,11,16.04,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800311_n07_v1.1_n.bin'],north
3/13/80,15.966,1980,3,13,15.966,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800313_n07_v1.1_n.bin'],north
3/15/80,15.994,1980,3,15,15.994,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800315_n07_v1.1_n.bin'],north
3/17/80,15.988,1980,3,17,15.988,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800317_n07_v1.1_n.bin'],north
3/19/80,16.005,1980,3,19,16.005,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800319_n07_v1.1_n.bin'],north
3/21/80,15.946,1980,3,21,15.946,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1980/nt_19800321_n07_v1.1_n.bin'],north
